Taxon	Reference	0	1	2	3	4	5	6	7	8	9	10	higher
Streptococcus_anginosus	Streptococcus_anginosus	2027218	2530	2644	1542	1064	645	486	224	0	0	0	0
Streptococcus_anginosus_C238	Streptococcus_anginosus_C238	2233339	301	0	0	0	0	0	0	0	0	0	0
Streptococcus_anginosus_group	Streptococcus_constellatus_subsp._pharyngis_C232	1935338	76	0	0	0	0	0	0	0	0	0	0
Streptococcus_cristatus_AS_1.3089	Streptococcus_cristatus_AS_1.3089	2141420	228	452	0	0	0	0	0	0	0	0	0
Streptococcus_dysgalactiae_subsp._equisimilis_167	Streptococcus_dysgalactiae_subsp._equisimilis_167	2076337	60	0	0	0	0	0	0	0	0	0	0
Streptococcus_dysgalactiae_subsp._equisimilis_RE378	Streptococcus_dysgalactiae_subsp._equisimilis_RE378	2150997	0	148	0	0	0	0	0	0	0	0	0
Streptococcus_equi_subsp._equi	Streptococcus_equi_subsp._equi_4047	2253413	380	0	0	0	0	0	0	0	0	0	0
Streptococcus_equinus	Streptococcus_equinus	2073602	744	456	0	0	0	0	0	0	0	0	0
Streptococcus_gordonii	Streptococcus_gordonii	2221636	830	0	0	0	0	0	0	0	0	0	0
Streptococcus_gordonii_str._Challis_substr._CH1	Streptococcus_gordonii_str._Challis_substr._CH1	2196586	76	0	0	0	0	0	0	0	0	0	0
Streptococcus_intermedius_B196	Streptococcus_intermedius_B196	1996062	2	150	0	0	0	0	0	0	0	0	0
Streptococcus_intermedius_C270	Streptococcus_intermedius_C270	1960652	76	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis	Streptococcus_mitis	1905359	833	152	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_B6	Streptococcus_mitis_B6	2145475	990	146	0	0	0	0	0	0	0	0	0
Streptococcus_mutans	Streptococcus_mutans_UA159-FR	2031618	74	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis	Streptococcus_oralis	2052308	901	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_Uo5	Streptococcus_oralis_Uo5	1958388	302	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_subsp._tigurinus	Streptococcus_oralis_subsp._tigurinus	1888929	76	0	0	0	0	0	0	0	0	0	0
Streptococcus_pantholopis	Streptococcus_pantholopis	2241152	4	146	0	0	0	0	0	0	0	0	0
Streptococcus_parasanguinis	Streptococcus_parasanguinis_ATCC_15912	2151229	1515	908	0	0	0	0	0	0	0	0	0
Streptococcus_parasanguinis_ATCC_15912	Streptococcus_parasanguinis_ATCC_15912	2150800	2548	304	0	0	0	0	0	0	0	0	0
Streptococcus_parasanguinis_FW213	Streptococcus_parasanguinis_FW213	2167927	2780	902	0	0	0	0	0	0	0	0	0
Streptococcus_parauberis_NCFD_2020	Streptococcus_parauberis_NCFD_2020	2164405	75	0	0	0	0	0	0	0	0	0	0
Streptococcus_pasteurianus_ATCC_43144	Streptococcus_pasteurianus_ATCC_43144	2090403	653	1012	1548	2044	1380	534	350	560	468	540	585
Streptococcus_pneumoniae	Streptococcus_pneumoniae_TCH8431/19A	2087405	607	304	456	0	0	0	0	0	0	0	0
Streptococcus_pseudopneumoniae_IS7493	Streptococcus_pseudopneumoniae_IS7493	2190436	143	152	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes	Streptococcus_pyogenes	1943193	74	148	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes_MGAS2096	Streptococcus_pyogenes_MGAS2096	1854977	1314	1000	1029	420	800	240	56	144	180	30	165
Streptococcus_salivarius	Streptococcus_salivarius	2256832	1665	730	0	0	0	0	0	0	0	0	0
Streptococcus_salivarius_57.I	Streptococcus_salivarius_57.I	2138352	153	300	0	0	0	0	0	0	0	0	0
Streptococcus_salivarius_CCHSS3	Streptococcus_salivarius_CCHSS3	2216881	303	0	0	0	0	0	0	0	0	0	0
Streptococcus_salivarius_JIM8777	Streptococcus_salivarius_JIM8777	2210498	76	0	0	0	0	0	0	0	0	0	0
Streptococcus_sanguinis_SK36	Streptococcus_sanguinis_SK36	2387530	377	300	228	0	0	0	0	0	0	0	0
Streptococcus_sp._A12	Streptococcus_sp._A12	1873594	743	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._FDAARGOS_192	Streptococcus_sp._FDAARGOS_192	2207649	378	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._HSISM1	Streptococcus_sp._HSISM1	2328804	4760	1028	0	0	0	0	0	0	0	0	0
Streptococcus_sp._HSISS1	Streptococcus_sp._HSISS1	2127991	151	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._HSISS2	Streptococcus_sp._HSISS2	2360834	76	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._HSISS3	Streptococcus_sp._HSISS3	2399629	76	152	0	0	0	0	0	0	0	0	0
Streptococcus_sp._I-G2	Streptococcus_sp._I-G2	1992263	152	152	0	0	0	0	0	0	0	0	0
Streptococcus_sp._I-P16	Streptococcus_sp._I-P16	2023281	299	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._NPS_308	Streptococcus_sp._NPS_308	1924576	152	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._VT_162	Streptococcus_sp._VT_162	2041066	76	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._oral_taxon_431	Streptococcus_sp._oral_taxon_431	2177537	368	0	0	0	0	0	0	0	0	0	0
Streptococcus_suis	Streptococcus_suis_05HAS68	2169944	1650	1334	1299	1208	290	348	0	0	0	0	0
Streptococcus_suis_GZ1	Streptococcus_suis_GZ1	2029722	3494	2602	1206	688	190	132	0	0	0	0	0
Streptococcus_thermophilus	Streptococcus_thermophilus	1837691	1139	304	0	0	0	0	0	0	0	0	0
Streptococcus_thermophilus_MTH17CL396	Streptococcus_thermophilus_MTH17CL396	1815	48	0	0	0	0	0	0	0	0	0	0
Taenia_solium	Aeromonas_veronii	4756599	0	152	0	0	0	0	0	0	0	0	0
Tannerella_forsythia	Tannerella_forsythia_92A2	3404724	218	164	108	52	75	180	0	0	0	0	0
Tannerella_forsythia_3313	Tannerella_forsythia_3313	3350864	75	0	0	0	0	0	0	0	0	0	0
Tannerella_forsythia_92A2	Tannerella_forsythia_92A2	3279241	7688	12364	14454	14864	15860	13998	11410	10000	8163	4940	12539
Toxoplasma_gondii	NA	0	0	0	0	0	0	0	0	0	0	0	0
Toxoplasma_gondii_ME49	Toxoplasma_gondii_ME49	286	160	348	21	84	0	0	0	0	0	0	0
Treponema	Treponema_putidum	2796533	332	48	0	0	0	0	0	0	0	0	0
Treponema_denticola	Treponema_denticola_ATCC_35405	2843125	76	0	0	0	0	0	0	0	0	0	0
Treponema_denticola_ATCC_35404	Treponema_denticola_ATCC_35404	2759885	11	62	54	28	125	66	77	96	135	550	10419
Treponema_denticola_ATCC_35405	NA	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_pallidum	NA	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_pallidum_subsp._pallidum	NA	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_pallidum_subsp._pertenue	NA	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_putidum	Treponema_putidum	2796685	90	138	0	0	0	0	0	0	0	0	0
Treponema_sp._OMZ_838	Treponema_sp._OMZ_838	2707855	80	132	0	0	0	0	0	0	0	0	0
Treponema_succinifaciens_DSM_2489	Treponema_succinifaciens_DSM_2489	2730641	512	258	336	96	10	0	0	0	0	0	0
Trichinella_spiralis	NA	0	0	0	0	0	0	0	0	0	0	0	0
Trypanosoma_brucei	NA	0	0	0	0	0	0	0	0	0	0	0	0
Trypanosoma_cruzi	NA	0	0	0	0	0	0	0	0	0	0	0	0
Variola_major_virus	NA	0	0	0	0	0	0	0	0	0	0	0	0
Variola_minor_virus	NA	0	0	0	0	0	0	0	0	0	0	0	0
Veillonella_parvula	Veillonella_parvula	2142238	28273	6366	1641	0	0	0	0	0	0	0	0
Veillonella_parvula_HSIVP1	Veillonella_parvula_HSIVP1	2165236	10419	1806	228	296	0	0	0	0	0	0	0
Vibrio_cholerae	NA	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio_parahaemolyticus	NA	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio_vulnificus	NA	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia_enterocolitica	NA	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia_pestis	NA	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia_pseudotuberculosis	NA	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia_pseudotuberculosis_complex	Yersinia_pestis_D182038	4626792	0	152	0	0	0	0	0	0	0	0	0
