Taxon	Reference	0	1	2	3	4	5	6	7	8	9	10	higher
Plasmodium_falciparum	NA	0	0	0	0	0	0	0	0	0	0	0	0
Plasmodium_vivax	NA	0	0	0	0	0	0	0	0	0	0	0	0
Plasmodium_vivax_Sal-1	Plasmodium_vivax_Sal-1	3004659	0	6	219	0	0	0	0	0	0	0	0
Pneumocystis_carinii	NA	0	0	0	0	0	0	0	0	0	0	0	0
Pneumocystis_jirovecii	NA	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_gingivalis	Porphyromonas_gingivalis	2365402	681	358	588	0	0	0	0	0	0	0	0
Porphyromonas_gingivalis_A7A1-28	Porphyromonas_gingivalis_A7A1-28	2248873	151	0	0	0	0	0	0	0	0	0	0
Porphyromonas_gingivalis_JCVI_SC001	Porphyromonas_gingivalis_JCVI_SC001	2426320	76	0	0	0	0	0	0	0	0	0	0
Porphyromonas_gingivalis_W83	Porphyromonas_gingivalis_W83	2343400	76	0	0	0	0	0	0	0	0	0	0
Rickettsia_africae	NA	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_akari	NA	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_conorii	NA	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_felis	NA	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_japonica	NA	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_prowazekii	NA	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_rickettsii	NA	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_sibirica	NA	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_typhi	NA	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._U288	148193	81	20	21	28	80	288	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Dublin	Salmonella_enterica_subsp._enterica_serovar_Dublin	74396	152	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._77-1427	Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._77-1427	39538	61	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20120916	Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20120916	4807241	403	350	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Saintpaul	Salmonella_enterica_subsp._enterica_serovar_Saintpaul	81333	76	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Schwarzengrund_str._CVM19633	Salmonella_enterica_subsp._enterica_serovar_Schwarzengrund_str._CVM19633	3983	196	146	96	164	0	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Typhi	Salmonella_enterica_subsp._enterica_serovar_Typhi	4834143	1210	144	180	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	Salmonella_enterica_subsp._enterica_serovar_Typhimurium	4958102	0	152	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._U288	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._U288	148635	76	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._USDA-ARS-USMARC-1898	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._USDA-ARS-USMARC-1898	35878	76	0	0	0	0	0	0	0	0	0	0
Salmonella_typhimurium_TR7095	NA	0	0	0	0	0	0	0	0	0	0	0	0
Schistosoma_mansoni	Schistosoma_mansoni	1151	76	0	0	0	0	0	0	0	0	0	0
Shigella_boydii	NA	0	0	0	0	0	0	0	0	0	0	0	0
Shigella_boydii_CDC_3083-94	Shigella_boydii_CDC_3083-94	4615694	151	152	0	0	0	0	0	0	0	0	0
Shigella_dysenteriae	NA	0	0	0	0	0	0	0	0	0	0	0	0
Shigella_dysenteriae_Sd197	Shigella_dysenteriae_Sd197	4369156	76	0	0	0	0	0	0	0	0	0	0
Shigella_flexneri	Shigella_flexneri_2a_str._2457T	4598673	681	0	0	0	0	0	0	0	0	0	0
Shigella_flexneri_1a	Shigella_flexneri_1a	4698557	76	0	0	0	0	0	0	0	0	0	0
Shigella_flexneri_2002017	Shigella_flexneri_2002017	3815	35	72	120	0	0	0	0	0	0	0	0
Shigella_flexneri_G1663	Shigella_flexneri_G1663	4594648	77	0	0	0	0	0	0	0	0	0	0
Shigella_sonnei	Shigella_sonnei	4935035	316	216	0	0	0	0	0	0	0	0	0
Staphylococcus_aureus	NA	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus	Streptococcus_salivarius	2091394	5612	2040	735	512	235	276	0	184	0	0	0
Streptococcus_acidominimus	Streptococcus_acidominimus	2330659	152	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae	Streptococcus_agalactiae	2210259	2254	1036	408	300	40	0	0	0	0	0	0
Streptococcus_anginosus	Streptococcus_anginosus	2000127	932	2250	2958	2764	3440	4722	4060	3560	2448	1510	7582
Streptococcus_constellatus_subsp._pharyngis	Streptococcus_constellatus_subsp._pharyngis_C232	1935343	71	0	0	0	0	0	0	0	0	0	0
Streptococcus_cristatus_AS_1.3089	Streptococcus_cristatus_AS_1.3089	2141720	380	0	0	0	0	0	0	0	0	0	0
Streptococcus_dysgalactiae_subsp._equisimilis_RE378	Streptococcus_dysgalactiae_subsp._equisimilis_RE378	2151069	76	0	0	0	0	0	0	0	0	0	0
Streptococcus_gordonii	Streptococcus_gordonii	2121090	0	0	219	0	0	0	0	0	0	0	0
Streptococcus_gordonii_str._Challis_substr._CH1	Streptococcus_gordonii_str._Challis_substr._CH1	2196586	76	0	0	0	0	0	0	0	0	0	0
Streptococcus_infantarius	Streptococcus_infantarius	1818217	76	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis	Streptococcus_mitis	1906119	225	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_B6	Streptococcus_mitis_B6	2146308	151	152	0	0	0	0	0	0	0	0	0
Streptococcus_mutans	Streptococcus_mutans	1984289	152	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis	Streptococcus_oralis	1966606	0	304	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_Uo5	Streptococcus_oralis_Uo5	1958538	152	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_subsp._tigurinus	Streptococcus_oralis_subsp._tigurinus	1888793	212	0	0	0	0	0	0	0	0	0	0
Streptococcus_pantholopis	Streptococcus_pantholopis	2241150	152	0	0	0	0	0	0	0	0	0	0
Streptococcus_parasanguinis	Streptococcus_parasanguinis_ATCC_15912	2153576	76	0	0	0	0	0	0	0	0	0	0
Streptococcus_parasanguinis_ATCC_15912	Streptococcus_parasanguinis_ATCC_15912	2153124	228	300	0	0	0	0	0	0	0	0	0
Streptococcus_parasanguinis_FW213	Streptococcus_parasanguinis_FW213	2171305	304	0	0	0	0	0	0	0	0	0	0
Streptococcus_pasteurianus_ATCC_43144	Streptococcus_pasteurianus_ATCC_43144	2098945	688	444	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae	Streptococcus_pneumoniae_AP200	2130431	149	0	0	0	0	0	0	0	0	0	0
Streptococcus_pseudopneumoniae_IS7493	Streptococcus_pseudopneumoniae_IS7493	2190581	0	150	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes	Streptococcus_pyogenes	1878473	226	0	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes_MGAS10394	Streptococcus_pyogenes_MGAS10394	1899801	76	0	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes_MGAS2096	Streptococcus_pyogenes_MGAS2096	1859448	907	0	0	0	0	0	0	0	0	0	0
Streptococcus_salivarius	Streptococcus_salivarius	2189607	1133	304	0	0	0	0	0	0	0	0	0
Streptococcus_salivarius_CCHSS3	Streptococcus_salivarius_CCHSS3	2217108	76	0	0	0	0	0	0	0	0	0	0
Streptococcus_salivarius_JIM8777	Streptococcus_salivarius_JIM8777	2210499	75	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._A12	Streptococcus_sp._A12	1873807	530	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._HSISM1	Streptococcus_sp._HSISM1	2334298	142	152	0	0	0	0	0	0	0	0	0
Streptococcus_sp._HSISS3	Streptococcus_sp._HSISS3	2399781	76	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._I-P16	Streptococcus_sp._I-P16	2023276	152	152	0	0	0	0	0	0	0	0	0
Streptococcus_sp._NPS_308	Streptococcus_sp._NPS_308	1924577	151	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._VT_162	Streptococcus_sp._VT_162	2040990	152	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._oral_taxon_431	Streptococcus_sp._oral_taxon_431	2177602	153	150	0	0	0	0	0	0	0	0	0
Streptococcus_suis	Streptococcus_suis	2129258	2393	2580	1437	1132	675	174	0	0	0	0	0
Streptococcus_suis_GZ1	Streptococcus_suis_GZ1	2030087	5631	1956	360	0	0	0	0	0	0	0	0
Streptococcus_thermophilus	Streptococcus_thermophilus	1610678	133205	37832	8370	1136	435	0	0	0	0	0	0
Streptococcus_thermophilus_CNRZ1066	Streptococcus_thermophilus_CNRZ1066	1796000	226	0	0	0	0	0	0	0	0	0	0
Streptococcus_thermophilus_JIM_8232	Streptococcus_thermophilus_JIM_8232	1929754	1	150	0	0	0	0	0	0	0	0	0
Streptococcus_thermophilus_LMG_18311	Streptococcus_thermophilus_LMG_18311	1795866	980	0	0	0	0	0	0	0	0	0	0
Streptococcus_thermophilus_TH1435	Streptococcus_thermophilus_TH1435	3792	0	152	0	0	0	0	0	0	0	0	0
Streptococcus_thermophilus_TH1477	Streptococcus_thermophilus_TH1477	1833883	0	152	0	0	0	0	0	0	0	0	0
Streptococcus_thermophilus_TH985	Streptococcus_thermophilus_TH985	1789880	76	0	0	0	0	0	0	0	0	0	0
Taenia_solium	Homo_sapiens	985430	76	0	0	0	0	0	0	0	0	0	0
Tannerella_forsythia	Tannerella_forsythia_92A2	3404270	345	684	222	0	0	0	0	0	0	0	0
Tannerella_forsythia_92A2	Tannerella_forsythia_92A2	3321181	8417	12406	13986	12212	11485	7968	4858	3464	1152	990	7402
Toxoplasma_gondii	NA	0	0	0	0	0	0	0	0	0	0	0	0
Toxoplasma_gondii_ME49	Toxoplasma_gondii_ME49	0	4	58	57	228	365	282	560	360	315	600	5298
Treponema	Treponema_putidum	2796691	112	110	0	0	0	0	0	0	0	0	0
Treponema_denticola	NA	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_denticola_ATCC_35404	Treponema_denticola_ATCC_35404	2751508	20	8	30	24	50	42	14	32	27	80	19673
Treponema_denticola_ATCC_35405	NA	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_pallidum	NA	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_pallidum_subsp._pallidum	NA	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_pallidum_subsp._pertenue	NA	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_putidum	Treponema_putidum	2796612	6	12	27	256	0	0	0	0	0	0	0
Treponema_sp._OMZ_838	Treponema_sp._OMZ_838	2707764	81	12	210	0	0	0	0	0	0	0	0
Treponema_succinifaciens_DSM_2489	Treponema_succinifaciens_DSM_2489	2721972	331	316	546	692	540	324	511	408	297	190	5726
Trichinella_spiralis	Trichinella_spiralis	6373369	76	0	0	0	0	0	0	0	0	0	0
Trypanosoma_brucei	NA	0	0	0	0	0	0	0	0	0	0	0	0
Trypanosoma_cruzi	NA	0	0	0	0	0	0	0	0	0	0	0	0
Trypanosoma_cruzi_strain_CL_Brener	Trypanosoma_cruzi_strain_CL_Brener	545	10	58	0	0	0	0	0	0	0	0	0
Variola_major_virus	NA	0	0	0	0	0	0	0	0	0	0	0	0
Variola_minor_virus	NA	0	0	0	0	0	0	0	0	0	0	0	0
Veillonella_parvula	Veillonella_parvula	2176138	1580	572	228	0	0	0	0	0	0	0	0
Veillonella_parvula_HSIVP1	Veillonella_parvula_HSIVP1	2177706	279	0	0	0	0	0	0	0	0	0	0
Vibrio_cholerae	NA	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio_parahaemolyticus	NA	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio_vulnificus	NA	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia_enterocolitica	NA	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia_pestis	Yersinia_pestis_D182038	9532	76	0	0	0	0	0	0	0	0	0	0
Yersinia_pseudotuberculosis	NA	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia_pseudotuberculosis_complex	NA	0	0	0	0	0	0	0	0	0	0	0	0
